index,clean_path,noisy_path,sr_clean,sr_noisy,dur_clean_s,dur_noisy_s,rms_clean_db,rms_noisy_db,peak_clean,peak_noisy,clipped_pct_clean,clipped_pct_noisy,zero_pct_clean,zero_pct_noisy,dc_clean,dc_noisy,basename_match,delay_samples,delay_ms,gcc_max,snr_db_raw,snr_db_aligned
17,/workspace/diagnostics_train/aligned/clean/0026.wav,/workspace/diagnostics_train/aligned/noisy/0026.wav,16000,16000,15.0,15.0,-19.26147311980437,-19.165191871215605,1.0,0.545196533203125,0.00028333333333333335,0.0,0.0009625,0.0005,-0.001150634721852839,5.329640771378763e-05,True,0,0.0,0.13315337896347046,-1.0891128282215783,-1.0891128282215783
18,/workspace/diagnostics_train/aligned/clean/0027.wav,/workspace/diagnostics_train/aligned/noisy/0027.wav,16000,16000,15.0,15.0,-24.031107115530972,-22.477918455441966,0.999969482421875,0.54656982421875,8.333333333333334e-06,0.0,0.0013791666666666666,0.00065,-0.0010132689494639635,-2.4039458367042243e-05,True,0,0.0,0.21822452545166016,-2.3284253214371904,-2.3284253214371904
19,/workspace/diagnostics_train/aligned/clean/0031.wav,/workspace/diagnostics_train/aligned/noisy/0031.wav,16000,16000,15.0,15.0,-23.326281568541344,-22.557867135720826,0.750457763671875,0.53546142578125,0.0,0.0,0.0007375,0.00042916666666666667,-0.0014990067575126886,6.998697699600598e-06,True,0,0.0,0.2772388756275177,-1.4360222294556744,-1.4360222294556744
20,/workspace/diagnostics_train/aligned/clean/0033.wav,/workspace/diagnostics_train/aligned/noisy/0033.wav,16000,16000,15.0,15.0,-26.386742760712984,-24.415308442714,0.6424560546875,0.503570556640625,0.0,0.0,0.0012041666666666668,0.00048333333333333334,-0.0012218835763633251,-1.191647879750235e-05,True,0,0.0,0.23843517899513245,-2.357905551925722,-2.357905551925722
21,/workspace/diagnostics_train/aligned/clean/0034.wav,/workspace/diagnostics_train/aligned/noisy/0034.wav,16000,16000,15.0,15.0,-22.812410902752816,-23.36021860385694,0.9515380859375,0.585418701171875,0.0,0.0,0.0011416666666666667,0.0006375,-0.0013358882861211896,-4.542541319096927e-06,True,0,0.0,0.29532185196876526,-0.8701187884282344,-0.8701187884282344
22,/workspace/diagnostics_train/aligned/clean/0035.wav,/workspace/diagnostics_train/aligned/noisy/0035.wav,16000,16000,15.0,15.0,-24.017581152477998,-24.189502216902433,1.0,0.57904052734375,4.1666666666666665e-05,0.0,0.000825,0.0005291666666666667,-0.0012168765533715487,-1.0701497785703395e-06,True,0,0.0,0.1486612856388092,-1.7847708090132754,-1.7847708090132754
23,/workspace/diagnostics_train/aligned/clean/0037.wav,/workspace/diagnostics_train/aligned/noisy/0037.wav,16000,16000,15.0,15.0,-21.82327099603701,-20.60361708686758,0.914642333984375,0.575042724609375,0.0,0.0,0.0005958333333333333,0.00030416666666666667,-0.001101733767427504,1.411438006471144e-06,True,0,0.0,0.165644109249115,-1.794805227782236,-1.794805227782236
24,/workspace/diagnostics_train/aligned/clean/0038.wav,/workspace/diagnostics_train/aligned/noisy/0038.wav,16000,16000,15.0,15.0,-25.038030429145977,-23.786104262264416,0.67681884765625,0.60296630859375,0.0,0.0,0.000825,0.0005333333333333334,-0.001211499678902328,4.220581104164012e-06,True,0,0.0,0.18640375137329102,-2.430157353138031,-2.430157353138031
25,/workspace/diagnostics_train/aligned/clean/0039.wav,/workspace/diagnostics_train/aligned/noisy/0039.wav,16000,16000,15.0,15.0,-21.04237045913362,-20.33724886754108,0.999969482421875,0.639251708984375,0.0001125,0.0,0.0007666666666666667,0.0004125,-0.0014030225574970245,2.8544616725412197e-05,True,0,0.0,0.14067906141281128,-0.920521380317689,-0.920521380317689
26,/workspace/diagnostics_train/aligned/clean/0040.wav,/workspace/diagnostics_train/aligned/noisy/0040.wav,16000,16000,15.0,15.0,-24.239481376612183,-22.167706049945256,0.8291015625,0.506317138671875,0.0,0.0,0.0008625,0.00040416666666666666,-0.0013719050912186503,-1.557922360007069e-06,True,0,0.0,0.282262921333313,-0.8162908893236196,-0.8162908893236196
27,/workspace/diagnostics_train/aligned/clean/0042.wav,/workspace/diagnostics_train/aligned/noisy/0042.wav,16000,16000,15.0,15.0,-27.498695963869558,-24.59456804494493,0.51422119140625,0.507080078125,0.0,0.0,0.0012875,0.0004166666666666667,-0.0008407550631090999,1.5115101632545702e-06,True,0,0.0,0.27284884452819824,-3.5027950713361102,-3.5027950713361102
28,/workspace/diagnostics_train/aligned/clean/0044.wav,/workspace/diagnostics_train/aligned/noisy/0044.wav,16000,16000,15.0,15.0,-18.990818755077264,-19.11740103307484,0.999969482421875,0.518157958984375,7.083333333333334e-05,0.0,0.0008458333333333333,0.00042916666666666667,-0.0012250639265403152,5.0558854127302766e-05,True,0,0.0,0.2270338535308838,-0.9921463689157883,-0.9921463689157883
29,/workspace/diagnostics_train/aligned/clean/0045.wav,/workspace/diagnostics_train/aligned/noisy/0045.wav,16000,16000,15.0,15.0,-20.865427859764818,-20.862536045360155,1.0,0.5101318359375,0.0001125,0.0,0.0014583333333333334,0.0005166666666666667,-0.0011854037875309587,3.7715910821134457e-06,True,0,0.0,0.26209312677383423,-0.9394524372393664,-0.9394524372393664
30,/workspace/diagnostics_train/aligned/clean/0046.wav,/workspace/diagnostics_train/aligned/noisy/0046.wav,16000,16000,15.0,15.0,-20.528839078568044,-21.91637281066196,1.0,0.551971435546875,0.00044166666666666665,0.0,0.0009,0.0005166666666666667,-0.0013155468041077256,1.4916483451088425e-05,True,0,0.0,0.14514847099781036,-1.2264532619490152,-1.2264532619490152
31,/workspace/diagnostics_train/aligned/clean/0047.wav,/workspace/diagnostics_train/aligned/noisy/0047.wav,16000,16000,15.0,15.0,-24.484087758290404,-25.521488758048342,0.781646728515625,0.53399658203125,0.0,0.0,0.0007416666666666666,0.0006791666666666667,-0.001149444025941193,8.634949153929483e-06,True,0,0.0,0.15831643342971802,-1.9468378478771562,-1.9468378478771562
