epoch,file_name,G_loss_total,D_loss_total,D_loss_real,D_loss_gen,PESQ,STOI
1,micA_0032.wav,0.006229784921742976,2.9370304346084595,1.7034383714199066,1.2335920929908752,1.3293712,0.07055738
1,micA_0033.wav,0.008145205560140312,3.0285128355026245,0.8623706996440887,2.1661421954631805,1.3127794,0.096966855
1,micA_0034.wav,0.007307595107704401,3.063373029232025,2.1002171337604523,0.9631558954715729,1.3251606,0.082060315
1,micA_0035.wav,0.005132253165356815,3.0861830711364746,1.1308304965496063,1.9553526043891907,1.1524404,0.063956395
1,micA_0036.wav,0.008512775646522641,2.839381754398346,1.392581894993782,1.446799859404564,1.1634405,0.05811844
1,micA_0037.wav,0.01151644578203559,2.554906815290451,1.517652004957199,1.037254735827446,1.1213002,0.058994353
1,micA_0038.wav,0.007896405993960798,3.294193208217621,1.1142660528421402,2.1799271255731583,1.1204174,0.06570822
1,micA_0039.wav,0.009302276885136962,3.1518130898475647,1.8164155781269073,1.3353975266218185,1.1586473,0.0704374
1,micA_0040.wav,0.010289076017215848,4.382178962230682,2.2983829379081726,2.083796054124832,1.1849384,0.07665052
1,micA_0041.wav,0.006776329013518989,3.2581019401550293,1.8109785318374634,1.4471234530210495,1.2087367,0.07408509
1,micA_0042.wav,0.006022815709002316,3.381999969482422,1.0464257895946503,2.3355741798877716,1.201534,0.062462535
1,micA_0043.wav,0.009264055406674743,2.9001010060310364,1.9433367252349854,0.956764280796051,1.1724639,0.09202812
1,micA_0044.wav,0.007030041888356209,3.0609264373779297,1.0778901278972626,1.9830362796783447,1.1340075,0.08052811
1,micA_0045.wav,0.008648936753161252,3.2981772422790527,1.6108331233263016,1.6873440891504288,1.1068587,0.07753775
1,micA_0046.wav,0.007264689076691866,2.8400620222091675,1.6139134168624878,1.2261486053466797,1.0909599,0.07284919
1,micA_0047.wav,0.007550686947070062,2.5013115406036377,0.7263983339071274,1.7749131321907043,1.0989938,0.058907345
1,micA_0048.wav,0.007072460721246898,2.8030256628990173,1.852966159582138,0.9500594437122345,1.0844858,0.08832659
1,micA_0049.wav,0.00843381427694112,3.1983519792556763,1.6316314786672592,1.5667204856872559,1.1046509,0.076283254
1,micA_0050.wav,0.011055983137339354,2.757119596004486,1.4684087634086609,1.2887108772993088,1.1118686,0.08158115
1,micA_0051.wav,0.013217532075941563,2.2017791867256165,1.785958170890808,0.41582103073596954,1.0957571,0.05532115
1,micA_0052.wav,0.012781976722180843,3.276502788066864,2.4188025295734406,0.8577003106474876,1.1126233,0.05482903
1,micA_0053.wav,0.010443885810673237,2.512536495923996,1.3756649494171143,1.136871561408043,1.1625651,0.07200268
1,micA_0054.wav,0.012822092045098543,2.8271994590759277,2.130964457988739,0.6962350308895111,1.2449243,0.071835354
1,micA_0055.wav,0.010502612916752696,3.589946985244751,2.3489424884319305,1.2410044968128204,1.2684659,0.12543517
1,micA_0056.wav,0.01400814694352448,2.6252905130386353,1.3109740614891052,1.31431645154953,1.3204112,0.11300052
1,micA_0057.wav,0.009536310797557235,2.257504940032959,1.131984829902649,1.1255201399326324,1.2514436,0.06825982
1,micA_0058.wav,0.006190272863022983,2.6303401589393616,0.3853609412908554,2.244979292154312,1.1979339,0.076705344
1,micA_0059.wav,0.0128575733397156,2.62373423576355,1.3423994928598404,1.2813347280025482,1.1482555,0.041334555
1,micA_0060.wav,0.010741103673353791,3.2986016869544983,2.579377233982086,0.7192244380712509,1.2348983,0.08248516
1,micA_0061.wav,0.008652344578877091,3.0165661573410034,1.1230091750621796,1.8935570120811462,1.1086534,0.06853463
1,micA_0062.wav,0.006946800509467721,3.1232646107673645,1.384734034538269,1.7385305762290955,1.1716326,0.059516933
1,micA_0063.wav,0.013262788997963071,2.4497418999671936,1.5798931121826172,0.8698487877845764,1.1782261,0.088392474
1,micA_0064.wav,0.006663471576757729,2.886850118637085,1.4797836393117905,1.407066524028778,1.1448953,0.091599554
1,micA_0065.wav,0.004599945910740644,3.162195861339569,1.4954898953437805,1.666705995798111,1.1097572,0.05266172
1,micA_0066.wav,0.006293952348642051,2.675043046474457,1.2174127846956253,1.4576302766799927,1.1215892,0.064486
1,micA_0067.wav,0.005512543604709208,3.01542067527771,1.7264468669891357,1.288973867893219,1.1064913,0.05929355
1,micA_0068.wav,0.007883856305852532,2.6044828295707703,1.0299465209245682,1.574536293745041,1.0981534,0.08552456
1,micA_0069.wav,0.007347774924710393,3.5956929326057434,2.7408103942871094,0.854882538318634,1.1475191,0.109307654
1,micA_0070.wav,0.007728129276074469,2.7728288173675537,1.0540136843919754,1.7188152372837067,1.120307,0.09080572
1,micA_0071.wav,0.007251323317177594,2.673508107662201,1.4956227540969849,1.177885353565216,1.2309027,0.0886359
1,micA_0072.wav,0.007399674388580024,3.132270336151123,1.5199350714683533,1.6123352348804474,1.1640817,0.062462803
1,micA_0073.wav,0.009243055013939738,3.112327456474304,1.585260808467865,1.5270665884017944,1.1460809,0.023001032
1,micA_0074.wav,0.012453168164938688,3.4964267015457153,1.7295246124267578,1.7669021040201187,1.0958625,0.06014894
1,micA_0075.wav,0.01508808764629066,3.2743625044822693,2.6812151074409485,0.5931474417448044,1.2244143,0.08116878
1,micA_0076.wav,0.009243258973583579,4.0574071407318115,2.6130785942077637,1.4443285018205643,1.1120878,0.046727996
1,micA_0077.wav,0.005605009268037975,4.655933618545532,2.78203809261322,1.8738955557346344,1.2789077,0.07373308
1,micA_0078.wav,0.005723563488572836,4.677298426628113,1.9989269077777863,2.6783716678619385,1.1666461,0.054037277
1,micA_0079.wav,0.011345431907102466,2.939205229282379,2.0193182229995728,0.919886976480484,1.2508924,0.04977537
1,micA_0080.wav,0.005858398741111159,3.43634831905365,2.1717409491539,1.2646073400974274,1.4744905,0.052917346
1,micA_0081.wav,0.007573646260425448,3.0550475120544434,0.9952555894851685,2.0597918927669525,1.2573321,0.047184404
1,micA_0082.wav,0.00858462369069457,3.0097591876983643,1.7380666434764862,1.2716926038265228,1.1680641,0.020996587
1,micA_0083.wav,0.00465032272040844,3.0984277725219727,1.3104546964168549,1.7879731357097626,1.2276648,0.056544464
1,micA_0084.wav,0.007984783267602324,2.989696204662323,1.5418269634246826,1.4478691518306732,1.2171946,0.07377966
1,micA_0085.wav,0.01032486162148416,2.7301818132400513,1.5224014520645142,1.207780361175537,1.1462388,0.07299838
1,micA_0086.wav,0.0062490347772836685,2.895760953426361,1.3340323865413666,1.5617285668849945,1.1861953,0.06336848
1,micA_0087.wav,0.012041009729728103,2.3968480229377747,1.232689082622528,1.1641589552164078,1.1681246,0.050280817
1,micA_0088.wav,0.012278609676286578,2.27792552113533,1.5989364683628082,0.6789890676736832,1.2280892,0.065964356
1,micA_0089.wav,0.006453628418967128,3.1242201924324036,0.992842473089695,2.131377726793289,1.2249575,0.08981472
1,micA_0090.wav,0.005853711627423763,3.206914782524109,0.6797675341367722,2.5271472334861755,1.173394,0.0304124
1,micA_0091.wav,0.014021681156009436,3.275635838508606,2.367877408862114,0.9077584594488144,1.286441,0.070088886
1,micA_0092.wav,0.014989195158705115,3.4997838139533997,3.288115620613098,0.21166823990643024,1.1217467,0.06979513
1,micA_0093.wav,0.012174978386610746,3.3336985111236572,2.6562797725200653,0.6774187088012695,1.1935736,0.080164686
1,micA_0094.wav,0.007632579188793898,2.702954888343811,1.4217993915081024,1.2811554968357086,1.1723723,0.035821162
1,micA_0095.wav,0.007526153814978898,3.2306814193725586,0.7867064028978348,2.443975031375885,1.2042542,0.048257105
1,micA_0096.wav,0.013253504410386086,3.0286826491355896,1.662700593471527,1.3659820258617401,1.1890616,0.06854342
1,micA_0097.wav,0.010974672622978687,2.9070701599121094,1.7573944628238678,1.149675726890564,1.3773317,0.06646154
1,micA_0098.wav,0.005407452001236379,3.137948215007782,1.5514892935752869,1.5864589214324951,1.2088835,0.07591939
1,micA_0099.wav,0.00863257993478328,3.0653696060180664,0.9326964467763901,2.1326731741428375,1.3036728,0.049444966
1,micA_0100.wav,0.013065799372270703,3.4944217801094055,2.3821956515312195,1.1122261434793472,1.5251365,0.12165225
2,micA_0001.wav,0.014101926237344742,3.956435441970825,2.894477427005768,1.0619580000638962,1.3918183,0.107542984
2,micA_0002.wav,0.012537896167486906,3.201981484889984,1.2820484191179276,1.919933021068573,1.2748166,0.030995596
2,micA_0003.wav,0.014127278700470924,3.18059241771698,1.8205850720405579,1.360007330775261,1.1601403,0.01741639
2,micA_0004.wav,0.014319262932986021,3.399433195590973,1.858416587114334,1.5410166680812836,1.2411406,0.078916416
2,micA_0005.wav,0.013490131823346019,2.9644850492477417,1.3314809650182724,1.6330040991306305,1.2960334,0.091379516
2,micA_0006.wav,0.01581137115135789,2.9940845370292664,1.7487781047821045,1.2453064024448395,1.261975,0.08567199
2,micA_0007.wav,0.01527700456790626,2.873364806175232,1.2834502458572388,1.5899145305156708,1.2416904,0.10015147
2,micA_0008.wav,0.013905006228014827,2.7331926226615906,1.4975244998931885,1.2356680929660797,1.3212177,0.10739356
2,micA_0009.wav,0.012551376363262534,2.8356937766075134,1.1958985328674316,1.6397952437400818,1.2153548,0.040625516
2,micA_0010.wav,0.017352211754769087,2.5215027928352356,1.5011445879936218,1.0203581750392914,1.1961246,0.047388613
2,micA_0011.wav,0.012758338591083884,2.799899458885193,1.6225173473358154,1.1773821413516998,1.2710373,0.051018268
2,micA_0012.wav,0.010882140835747123,3.421124279499054,1.200086534023285,2.221037745475769,1.3278172,0.08810854
2,micA_0013.wav,0.014472895534709096,3.400032162666321,1.9851652383804321,1.4148669391870499,1.2858329,0.0699229
2,micA_0014.wav,0.014716712525114417,3.5042507648468018,2.357129603624344,1.1471211165189743,1.3205377,0.09206263
2,micA_0015.wav,0.011732646729797125,2.9744385480880737,1.3468703925609589,1.6275681555271149,1.3354173,0.06416396
2,micA_0016.wav,0.01293162745423615,3.0346192717552185,1.5938957929611206,1.440723478794098,1.3346767,0.08146707
2,micA_0017.wav,0.014730499126017094,2.5320900082588196,1.1449786126613617,1.3871113657951355,1.359096,0.10790121
2,micA_0018.wav,0.01417707558721304,3.283031642436981,1.2252407371997833,2.057790905237198,1.3700502,0.06618831
2,micA_0019.wav,0.017641504760831594,4.127289235591888,2.5826432704925537,1.5446460098028183,1.3994151,0.10336595
2,micA_0020.wav,0.018763854168355465,3.8834397196769714,3.095296323299408,0.7881434708833694,1.306737,0.08118372
2,micA_0021.wav,0.012490798253566027,3.264949142932892,1.8982034027576447,1.3667456805706024,1.3572392,0.12321971
2,micA_0022.wav,0.012575592612847686,3.04636812210083,1.1811252385377884,1.865242838859558,1.4561028,0.060934458
2,micA_0023.wav,0.015390829648822546,2.4105968475341797,1.1892558634281158,1.221340924501419,1.374388,0.09135569
2,micA_0024.wav,0.011132048442959785,2.585776925086975,1.3875283598899841,1.198248565196991,1.454937,0.0715275
2,micA_0025.wav,0.013765605632215738,2.6024189591407776,0.7834797352552414,1.818939208984375,1.3314441,0.111359864
2,micA_0026.wav,0.014996760059148073,3.274947702884674,2.184238523244858,1.090709239244461,1.2817371,0.09168451
2,micA_0027.wav,0.009936920600011945,3.332558035850525,1.958258181810379,1.3742998838424683,1.2036035,0.068409845
2,micA_0028.wav,0.00789929402526468,3.432431995868683,1.4066008627414703,2.0258311331272125,1.2257545,0.035320777
2,micA_0029.wav,0.013865788467228413,2.9214565753936768,1.726304531097412,1.195151999592781,1.2239746,0.05584632
2,micA_0030.wav,0.01111612282693386,2.7224605083465576,1.367363691329956,1.3550967872142792,1.2522624,0.02926892
2,micA_0031.wav,0.014074940700083971,2.7031548619270325,1.0450779646635056,1.6580768525600433,1.33376,0.055941183
2,micA_0032.wav,0.013089993735775352,3.170373260974884,2.092962384223938,1.0774109810590744,1.2810711,0.053152267
2,micA_0033.wav,0.011285683140158653,3.289005756378174,1.1207590848207474,2.1682466566562653,1.3439296,0.071105026
2,micA_0034.wav,0.011343908263370395,3.462372362613678,1.7733303010463715,1.68904210627079,1.3012222,0.05748403
2,micA_0035.wav,0.011845889035612345,3.4405521154403687,2.0889998972415924,1.3515521883964539,1.17243,0.042346627
2,micA_0036.wav,0.012079010950401425,3.202530086040497,1.6011366844177246,1.6013934314250946,1.2011203,0.03966824
2,micA_0037.wav,0.016096852254122496,2.8983601331710815,1.5190358757972717,1.3793242275714874,1.1721963,0.045670643
2,micA_0038.wav,0.013330538757145405,3.1621177196502686,1.6415819823741913,1.5205357074737549,1.1603155,0.0517279
2,micA_0039.wav,0.01288035442121327,3.1616381406784058,1.7989999055862427,1.3626382946968079,1.2426962,0.045469742
2,micA_0040.wav,0.011731349164620042,3.452770948410034,1.5053627789020538,1.9474081099033356,1.3000662,0.05981809
2,micA_0041.wav,0.011166419833898544,3.116319715976715,1.7363506257534027,1.3799691200256348,1.3692113,0.06197004
2,micA_0042.wav,0.009652185253798962,3.3015170097351074,1.4482394456863403,1.8532775342464447,1.3468357,0.050902072
2,micA_0043.wav,0.014072322752326727,2.993188440799713,1.8285180926322937,1.1646703630685806,1.3818276,0.064685546
2,micA_0044.wav,0.011011875700205564,2.8944843411445618,1.3260295540094376,1.5684548020362854,1.3473841,0.04436571
2,micA_0045.wav,0.011062488425523043,3.202359437942505,1.227428674697876,1.9749307930469513,1.1582963,0.052666184
2,micA_0046.wav,0.012770106317475438,3.1747882962226868,1.973456084728241,1.2013321816921234,1.1297685,0.041214094
2,micA_0047.wav,0.009545338805764914,3.0281906723976135,1.1912558525800705,1.8369348049163818,1.1089724,0.042478293
2,micA_0048.wav,0.01014396850951016,3.0706435441970825,1.4885229468345642,1.582120567560196,1.1011531,0.065223046
2,micA_0049.wav,0.011079357704147696,2.779983103275299,1.1122638136148453,1.667719304561615,1.1338772,0.05839477
2,micA_0050.wav,0.01361624407581985,2.604688346385956,1.1353502124547958,1.469338059425354,1.141332,0.05468169
2,micA_0051.wav,0.014218390686437488,2.3331420719623566,1.4612518846988678,0.8718901574611664,1.1975346,0.031169042
2,micA_0052.wav,0.013560390332713723,3.2485828399658203,1.3245737105607986,1.924009084701538,1.1634874,0.029977202
2,micA_0053.wav,0.017586529487743974,2.8768864274024963,1.6970884799957275,1.1797979921102524,1.227831,0.05560201
2,micA_0054.wav,0.020377192180603743,2.7616056203842163,2.123108685016632,0.6384968981146812,1.274304,0.058656164
2,micA_0055.wav,0.014213037909939885,3.633903920650482,1.872951090335846,1.7609528601169586,1.2881643,0.09815781
2,micA_0056.wav,0.01967762503772974,3.276569187641144,1.8433904498815536,1.4331786930561066,1.3143481,0.098004036
2,micA_0057.wav,0.01624068059027195,4.087089776992798,3.01500141620636,1.0720882415771484,1.3044276,0.0577711
2,micA_0058.wav,0.011910403845831752,4.656284809112549,2.3085342347621918,2.347750663757324,1.2403063,0.06421755
2,micA_0059.wav,0.01739629521034658,2.813488006591797,1.2394821047782898,1.574005901813507,1.1704526,0.030612394
2,micA_0060.wav,0.018017690628767014,3.3437134623527527,2.375724494457245,0.9679890275001526,1.2820789,0.07894629
2,micA_0061.wav,0.015251594129949808,3.1789295077323914,1.7384971976280212,1.4404322504997253,1.1611044,0.059160434
2,micA_0062.wav,0.01163511979393661,3.8671447038650513,1.897866576910019,1.9692781567573547,1.2122626,0.04901474
2,micA_0063.wav,0.019099871162325144,2.9231401681900024,1.8128408789634705,1.1102993041276932,1.2738606,0.07221778
2,micA_0064.wav,0.01087082177400589,3.2647013068199158,1.4953763782978058,1.7693248987197876,1.220927,0.0790167
2,micA_0065.wav,0.009766199509613216,3.19153368473053,1.5881394445896149,1.603394240140915,1.1606512,0.046971895
2,micA_0066.wav,0.010695112403482199,3.019706130027771,1.6648695170879364,1.3548366129398346,1.2008668,0.05042335
2,micA_0067.wav,0.009592497954145074,3.052776515483856,1.3670364022254944,1.6857400834560394,1.1397278,0.049669113
2,micA_0068.wav,0.011363880941644311,3.110603630542755,1.6112293601036072,1.4993743002414703,1.1356332,0.08466562
2,micA_0069.wav,0.010051957331597805,3.0770228505134583,1.502776175737381,1.5742467045783997,1.1834221,0.09496093
2,micA_0070.wav,0.012201773934066296,3.148755669593811,1.7161109447479248,1.4326446950435638,1.1687224,0.08202951
2,micA_0071.wav,0.009824525099247694,3.0803732872009277,1.4858443439006805,1.5945289731025696,1.2503167,0.08164916
2,micA_0072.wav,0.010846821358427405,3.032626450061798,1.415198415517807,1.6174279749393463,1.1761613,0.05308241
2,micA_0073.wav,0.012745981803163886,2.728839874267578,1.3060217201709747,1.422818124294281,1.1650033,0.015995864
2,micA_0074.wav,0.016014944994822145,2.5145665407180786,1.2249397188425064,1.289626806974411,1.1133946,0.05514799
2,micA_0075.wav,0.01273254700936377,2.6492438316345215,1.1170186698436737,1.532225102186203,1.2038643,0.07855954
2,micA_0076.wav,0.013166880700737238,3.1151790618896484,1.42273810505867,1.692440927028656,1.1198556,0.039487768
2,micA_0077.wav,0.014741554157808423,4.306325554847717,3.596508264541626,0.7098173648118973,1.2915788,0.06738545
2,micA_0078.wav,0.008499384275637567,4.796195149421692,2.205809563398361,2.5903855562210083,1.2064174,0.050331004
2,micA_0079.wav,0.014649366494268179,3.145401179790497,1.4618359208106995,1.6835652887821198,1.3608904,0.048193146
2,micA_0080.wav,0.011916612507775426,4.3100199699401855,2.8193476796150208,1.4906721413135529,1.6242676,0.045206524
2,micA_0081.wav,0.013282597297802567,3.1026947498321533,1.6419480741024017,1.4607466161251068,1.409493,0.04424125
2,micA_0082.wav,0.013100707670673728,2.8820210695266724,1.402632713317871,1.4793883562088013,1.2757921,0.021414327
2,micA_0083.wav,0.009547717869281769,3.2224337458610535,1.7034266591072083,1.5190071165561676,1.4423772,0.05060218
2,micA_0084.wav,0.012534743873402476,2.9831115007400513,1.390679955482483,1.5924315452575684,1.4520657,0.06905623
2,micA_0085.wav,0.01480324612930417,2.8047871589660645,1.4853755831718445,1.31941157579422,1.270951,0.0736133
2,micA_0086.wav,0.009989937767386436,2.9359412789344788,1.2824272513389587,1.65351402759552,1.3325751,0.057501037
2,micA_0087.wav,0.01345475111156702,2.6962252855300903,1.1114821285009384,1.584743171930313,1.2303259,0.052941203
2,micA_0088.wav,0.01653042109683156,2.5637919306755066,1.19982548058033,1.3639664500951767,1.3803356,0.05917005
2,micA_0089.wav,0.009534797398373485,3.26746529340744,0.8214953243732452,2.445969879627228,1.34568,0.07985498
2,micA_0090.wav,0.018103150185197592,3.437494158744812,2.6562114357948303,0.7812827378511429,1.2526872,0.026961869
2,micA_0091.wav,0.013601426966488361,3.6051982641220093,1.9933046698570251,1.6118936389684677,1.4190235,0.06439247
2,micA_0092.wav,0.014023412950336933,2.7691347002983093,1.0229884833097458,1.7461462318897247,1.1514084,0.06979636
2,micA_0093.wav,0.020742893684655428,3.189933121204376,2.589508831501007,0.6004243344068527,1.2359418,0.07716045
2,micA_0094.wav,0.011645186459645629,2.9365038871765137,1.6815790086984634,1.2549248337745667,1.2066388,0.03164198
2,micA_0095.wav,0.008285981719382107,3.631818950176239,0.4279661402106285,3.203852891921997,1.219926,0.041852932
2,micA_0096.wav,0.018304651137441397,3.2080687284469604,1.421943038702011,1.786125808954239,1.2048975,0.06348427
2,micA_0097.wav,0.017334059346467257,3.017784297466278,2.102619171142578,0.9151651561260223,1.3914074,0.05871322
2,micA_0098.wav,0.009229560382664204,3.472232937812805,1.864931881427765,1.607301026582718,1.2074634,0.06878387
2,micA_0099.wav,0.013714750995859504,3.2299763560295105,1.1429103314876556,2.087066024541855,1.2181481,0.048614644
2,micA_0100.wav,0.020555542781949043,3.49768728017807,2.6310865581035614,0.8666007220745087,1.4637629,0.11985913
3,micA_0001.wav,0.017509425058960915,3.3803932070732117,2.345972567796707,1.0344205796718597,1.3446885,0.09846226
3,micA_0002.wav,0.012301566544920206,3.026514708995819,0.6773897632956505,2.3491249680519104,1.2299392,0.033875044
3,micA_0003.wav,0.017719825264066458,3.121560275554657,1.4934473633766174,1.6281128823757172,1.1265981,0.018414771
3,micA_0004.wav,0.018824547762051225,3.368269205093384,1.9736450910568237,1.3946241438388824,1.2103789,0.07316077
3,micA_0005.wav,0.016500545432791114,3.2080339789390564,1.296791359782219,1.9112426340579987,1.243007,0.082567066
3,micA_0006.wav,0.021466380450874567,3.09781950712204,1.766409009695053,1.331410527229309,1.2198617,0.07859887
3,micA_0007.wav,0.020630217622965574,2.767124116420746,1.3893869519233704,1.3777371644973755,1.2632669,0.092302196
3,micA_0008.wav,0.017863967455923557,2.6280229091644287,1.3783695101737976,1.2496534287929535,1.4270024,0.10119875
3,micA_0009.wav,0.016509736189618707,2.834763765335083,1.1898410320281982,1.6449227631092072,1.3275496,0.036196597
3,micA_0010.wav,0.022153170313686132,2.6252430081367493,1.5540966093540192,1.0711463391780853,1.3468032,0.038037106
3,micA_0011.wav,0.019965901039540768,2.9171544313430786,1.903487116098404,1.0136673003435135,1.5522139,0.05014131
3,micA_0012.wav,0.016202207887545228,3.2303830981254578,1.429953932762146,1.8004291951656342,1.579641,0.08323538
3,micA_0013.wav,0.01993107656016946,3.303618848323822,2.0233205258846283,1.2802982926368713,1.6002715,0.06362585
3,micA_0014.wav,0.016100476495921612,3.2985583543777466,1.8786163926124573,1.4199419617652893,1.6202408,0.08643189
3,micA_0015.wav,0.016543743200600147,2.9599804878234863,1.5495606362819672,1.4104198217391968,1.6144047,0.063112974
3,micA_0016.wav,0.013430510414764285,2.9033652544021606,1.4589454531669617,1.4444197416305542,1.6538193,0.07971051
3,micA_0017.wav,0.018354954198002815,2.6581066250801086,1.050214022397995,1.607892632484436,1.5253736,0.10276146
3,micA_0018.wav,0.019238950219005346,2.7940548062324524,1.5604841709136963,1.2335706651210785,1.4949756,0.06160764
3,micA_0019.wav,0.01623862376436591,2.7768871188163757,1.32944718003273,1.447439968585968,1.6027026,0.09112616
3,micA_0020.wav,0.014581334544345737,2.7456690669059753,1.2156011164188385,1.5300679802894592,1.4172382,0.07521004
3,micA_0021.wav,0.015735270222648978,2.6736080646514893,1.323711335659027,1.3498966693878174,1.4222581,0.11215832
3,micA_0022.wav,0.015319759957492352,2.738672614097595,1.2068994641304016,1.5317730903625488,1.5151842,0.059193943
3,micA_0023.wav,0.020028253085911274,2.4673295617103577,1.1636659801006317,1.3036635518074036,1.4188993,0.08813114
3,micA_0024.wav,0.020141172222793102,2.9502875208854675,2.1565488278865814,0.7937386929988861,1.583524,0.07486759
3,micA_0025.wav,0.01820719800889492,3.155352473258972,1.0002963244915009,2.155056208372116,1.5407331,0.10805467
3,micA_0026.wav,0.025134784169495106,4.462385892868042,2.7781765460968018,1.6842093765735626,1.6310675,0.08976487
3,micA_0027.wav,0.02302071452140808,4.286224722862244,3.231567084789276,1.0546577274799347,1.4566364,0.06624759
3,micA_0028.wav,0.01645610178820789,4.357478737831116,2.7159112095832825,1.6415674090385437,1.4344023,0.04067681
3,micA_0029.wav,0.015741162234917283,3.182687997817993,1.666560024023056,1.5161279439926147,1.3731709,0.05936909
3,micA_0030.wav,0.01571338577196002,2.900136172771454,1.4023057222366333,1.4978305101394653,1.3829048,0.034163386
3,micA_0031.wav,0.017581149004399776,2.8914329409599304,1.413429707288742,1.478003203868866,1.3770502,0.05792561
3,micA_0032.wav,0.014285453129559755,2.9869288206100464,1.452118068933487,1.5348107516765594,1.3374596,0.055018656
3,micA_0033.wav,0.016361072659492493,2.913972318172455,1.4799984097480774,1.4339739084243774,1.2901348,0.07177152
3,micA_0034.wav,0.013417725451290607,3.075630009174347,1.5806639194488525,1.4949661195278168,1.274134,0.054659262
3,micA_0035.wav,0.014072346268221736,3.124074637889862,1.5099180340766907,1.6141566336154938,1.136601,0.03524417
3,micA_0036.wav,0.014971178257837892,2.964698910713196,1.521237999200821,1.4434609711170197,1.1408823,0.040350433
3,micA_0037.wav,0.018625060096383095,2.620885729789734,1.0610129088163376,1.5598728656768799,1.1246186,0.043773074
3,micA_0038.wav,0.01810472784563899,2.712603747844696,1.490234911441803,1.2223688066005707,1.1118557,0.04857374
3,micA_0039.wav,0.016327126417309046,2.961158335208893,1.3505421578884125,1.6106162667274475,1.1593151,0.049152385
3,micA_0040.wav,0.017588463611900806,3.225133776664734,1.6386997401714325,1.5864340364933014,1.1914358,0.060206793
